CAN_ID_0x98,TIME_STAMP_MS,Ts_Diff_0x98,CAN_ID_0x9b,TIME_STAMP_MS,Ts_Diff_0x9b,CAN_ID_0x9c,TIME_STAMP_MS,Ts_Diff_0x9c,CAN_ID_0x9d,TIME_STAMP_MS,Ts_Diff_0x9d,CAN_ID_0x9f,TIME_STAMP_MS,Ts_Diff_0x9f,CAN_ID_0x280,TIME_STAMP_MS,Ts_Diff_0x280,CAN_ID_0x281,TIME_STAMP_MS,Ts_Diff_0x281,CAN_ID_0x282,TIME_STAMP_MS,Ts_Diff_0x282,CAN_ID_0x283,TIME_STAMP_MS,Ts_Diff_0x283,CAN_ID_0x284,TIME_STAMP_MS,Ts_Diff_0x284,CAN_ID_0x285,TIME_STAMP_MS,Ts_Diff_0x285,CAN_ID_0x286,TIME_STAMP_MS,Ts_Diff_0x286,CAN_ID_0x287,TIME_STAMP_MS,Ts_Diff_0x287,CAN_ID_0x288,TIME_STAMP_MS,Ts_Diff_0x288,CAN_ID_0x289,TIME_STAMP_MS,Ts_Diff_0x289,CAN_ID_0x28a,TIME_STAMP_MS,Ts_Diff_0x28a,CAN_ID_0x28b,TIME_STAMP_MS,Ts_Diff_0x28b,CAN_ID_0x28c,TIME_STAMP_MS,Ts_Diff_0x28c,CAN_ID_0x28d,TIME_STAMP_MS,Ts_Diff_0x28d,CAN_ID_0x28e,TIME_STAMP_MS,Ts_Diff_0x28e,CAN_ID_0x28f,TIME_STAMP_MS,Ts_Diff_0x28f,CAN_ID_0x290,TIME_STAMP_MS,Ts_Diff_0x290,CAN_ID_0x291,TIME_STAMP_MS,Ts_Diff_0x291,CAN_ID_0x292,TIME_STAMP_MS,Ts_Diff_0x292,CAN_ID_0x293,TIME_STAMP_MS,Ts_Diff_0x293,CAN_ID_0x294,TIME_STAMP_MS,Ts_Diff_0x294,CAN_ID_0x295,TIME_STAMP_MS,Ts_Diff_0x295,CAN_ID_0x296,TIME_STAMP_MS,Ts_Diff_0x296,CAN_ID_0x297,TIME_STAMP_MS,Ts_Diff_0x297,CAN_ID_0x298,TIME_STAMP_MS,Ts_Diff_0x298,CAN_ID_0x299,TIME_STAMP_MS,Ts_Diff_0x299,CAN_ID_0x29a,TIME_STAMP_MS,Ts_Diff_0x29a,CAN_ID_0x29b,TIME_STAMP_MS,Ts_Diff_0x29b,CAN_ID_0x29c,TIME_STAMP_MS,Ts_Diff_0x29c,CAN_ID_0x29d,TIME_STAMP_MS,Ts_Diff_0x29d,CAN_ID_0x29e,TIME_STAMP_MS,Ts_Diff_0x29e,CAN_ID_0x29f,TIME_STAMP_MS,Ts_Diff_0x29f,CAN_ID_0x2a0,TIME_STAMP_MS,Ts_Diff_0x2a0,CAN_ID_0x2a1,TIME_STAMP_MS,Ts_Diff_0x2a1,CAN_ID_0x2a2,TIME_STAMP_MS,Ts_Diff_0x2a2,CAN_ID_0x2a3,TIME_STAMP_MS,Ts_Diff_0x2a3,CAN_ID_0x2a4,TIME_STAMP_MS,Ts_Diff_0x2a4,CAN_ID_0x2a5,TIME_STAMP_MS,Ts_Diff_0x2a5,CAN_ID_0x2a6,TIME_STAMP_MS,Ts_Diff_0x2a6,CAN_ID_0x2a7,TIME_STAMP_MS,Ts_Diff_0x2a7,CAN_ID_0x2a8,TIME_STAMP_MS,Ts_Diff_0x2a8,CAN_ID_0x2a9,TIME_STAMP_MS,Ts_Diff_0x2a9,CAN_ID_0x2aa,TIME_STAMP_MS,Ts_Diff_0x2aa,CAN_ID_0x2ab,TIME_STAMP_MS,Ts_Diff_0x2ab,CAN_ID_0x2ac,TIME_STAMP_MS,Ts_Diff_0x2ac,CAN_ID_0x2ad,TIME_STAMP_MS,Ts_Diff_0x2ad,CAN_ID_0x2ae,TIME_STAMP_MS,Ts_Diff_0x2ae,CAN_ID_0x2af,TIME_STAMP_MS,Ts_Diff_0x2af,CAN_ID_0x2b0,TIME_STAMP_MS,Ts_Diff_0x2b0,CAN_ID_0x2b1,TIME_STAMP_MS,Ts_Diff_0x2b1,CAN_ID_0x53a,TIME_STAMP_MS,Ts_Diff_0x53a,
0x98, 1.76882e+12, 49.7874,0x9b, 0, 0,0x9c, 1.76882e+12, 49.7829,0x9d, 1.76882e+12, 49.7724,0x9f, 1.76882e+12, 49.7739,0x280, 1.76882e+12, 50.0684,0x281, 1.76882e+12, 49.9297,0x282, 1.76882e+12, 49.9307,0x283, 1.76882e+12, 49.9352,0x284, 1.76882e+12, 49.9332,0x285, 1.76882e+12, 49.9316,0x286, 1.76882e+12, 49.9307,0x287, 1.76882e+12, 49.9342,0x288, 1.76882e+12, 49.9251,0x289, 1.76882e+12, 49.9192,0x28a, 1.76882e+12, 49.9072,0x28b, 1.76882e+12, 49.9067,0x28c, 1.76882e+12, 49.9057,0x28d, 1.76882e+12, 49.9062,0x28e, 1.76882e+12, 49.9067,0x28f, 1.76882e+12, 49.9057,0x290, 1.76882e+12, 49.9067,0x291, 1.76882e+12, 49.9072,0x292, 1.76882e+12, 49.9082,0x293, 1.76882e+12, 49.9066,0x294, 1.76882e+12, 49.9042,0x295, 1.76882e+12, 49.9062,0x296, 1.76882e+12, 49.9037,0x297, 1.76882e+12, 49.9027,0x298, 1.76882e+12, 49.8979,0x299, 1.76882e+12, 49.8954,0x29a, 1.76882e+12, 49.8984,0x29b, 1.76882e+12, 49.9029,0x29c, 1.76882e+12, 49.8999,0x29d, 1.76882e+12, 49.9014,0x29e, 1.76882e+12, 49.9014,0x29f, 1.76882e+12, 49.9023,0x2a0, 1.76882e+12, 49.8964,0x2a1, 1.76882e+12, 49.8929,0x2a2, 1.76882e+12, 49.8924,0x2a3, 1.76882e+12, 49.8954,0x2a4, 1.76882e+12, 49.8984,0x2a5, 1.76882e+12, 49.8969,0x2a6, 1.76882e+12, 49.8844,0x2a7, 1.76882e+12, 49.8514,0x2a8, 1.76882e+12, 49.8034,0x2a9, 1.76882e+12, 49.7789,0x2aa, 1.76882e+12, 49.7809,0x2ab, 1.76882e+12, 49.7809,0x2ac, 1.76882e+12, 49.7809,0x2ad, 1.76882e+12, 48.4468,0x2ae, 1.76882e+12, 49.7809,0x2af, 1.76882e+12, 49.7829,0x2b0, 1.76882e+12, 49.7828,0x2b1, 1.76882e+12, 49.7829,0x53a, 1.76882e+12, 21.1179,
0x98, 1.76882e+12, 50.2872,0x9b, 0, 0,0x9c, 1.76882e+12, 50.3032,0x9d, 1.76882e+12, 50.3032,0x9f, 1.76882e+12, 50.3016,0x280, 1.76882e+12, 49.5588,0x281, 1.76882e+12, 50.07,0x282, 1.76882e+12, 50.0674,0x283, 1.76882e+12, 50.0629,0x284, 1.76882e+12, 50.0589,0x285, 1.76882e+12, 50.0574,0x286, 1.76882e+12, 50.0564,0x287, 1.76882e+12, 50.0564,0x288, 1.76882e+12, 50.1074,0x289, 1.76882e+12, 50.1364,0x28a, 1.76882e+12, 50.1474,0x28b, 1.76882e+12, 50.1479,0x28c, 1.76882e+12, 50.1504,0x28d, 1.76882e+12, 50.1484,0x28e, 1.76882e+12, 50.1449,0x28f, 1.76882e+12, 50.1424,0x290, 1.76882e+12, 50.141,0x291, 1.76882e+12, 50.1394,0x292, 1.76882e+12, 50.1404,0x293, 1.76882e+12, 50.1399,0x294, 1.76882e+12, 50.145,0x295, 1.76882e+12, 50.1469,0x296, 1.76882e+12, 50.1463,0x297, 1.76882e+12, 50.1509,0x298, 1.76882e+12, 50.1522,0x299, 1.76882e+12, 50.1527,0x29a, 1.76882e+12, 50.1512,0x29b, 1.76882e+12, 50.1457,0x29c, 1.76882e+12, 50.1422,0x29d, 1.76882e+12, 50.1422,0x29e, 1.76882e+12, 50.1392,0x29f, 1.76882e+12, 50.1373,0x2a0, 1.76882e+12, 50.1372,0x2a1, 1.76882e+12, 50.1397,0x2a2, 1.76882e+12, 50.1387,0x2a3, 1.76882e+12, 50.1397,0x2a4, 1.76882e+12, 50.1487,0x2a5, 1.76882e+12, 50.1812,0x2a6, 1.76882e+12, 50.2156,0x2a7, 1.76882e+12, 50.2487,0x2a8, 1.76882e+12, 50.2847,0x2a9, 1.76882e+12, 50.3072,0x2aa, 1.76882e+12, 50.3052,0x2ab, 1.76882e+12, 50.3052,0x2ac, 1.76882e+12, 50.3052,0x2ad, 1.76882e+12, 51.6373,0x2ae, 1.76882e+12, 50.3032,0x2af, 1.76882e+12, 50.3032,0x2b0, 1.76882e+12, 50.3032,0x2b1, 1.76882e+12, 50.3032,0x53a, 1.76882e+12, 29.2579,
0x98, 1.76882e+12, 49.7365,0x9b, 0, 0,0x9c, 1.76882e+12, 49.7375,0x9d, 1.76882e+12, 49.7375,0x9f, 1.76882e+12, 49.7365,0x280, 1.76882e+12, 50.3681,0x281, 1.76882e+12, 49.5572,0x282, 1.76882e+12, 49.5583,0x283, 1.76882e+12, 49.5598,0x284, 1.76882e+12, 49.5588,0x285, 1.76882e+12, 49.5613,0x286, 1.76882e+12, 49.5593,0x287, 1.76882e+12, 49.5608,0x288, 1.76882e+12, 47.8209,0x289, 1.76882e+12, 49.4924,0x28a, 1.76882e+12, 49.4979,0x28b, 1.76882e+12, 49.4919,0x28c, 1.76882e+12, 49.4918,0x28d, 1.76882e+12, 49.4993,0x28e, 1.76882e+12, 49.5058,0x28f, 1.76882e+12, 49.5058,0x290, 1.76882e+12, 49.5058,0x291, 1.76882e+12, 49.5063,0x292, 1.76882e+12, 49.5028,0x293, 1.76882e+12, 49.5033,0x294, 1.76882e+12, 49.4998,0x295, 1.76882e+12, 49.4979,0x296, 1.76882e+12, 49.4989,0x297, 1.76882e+12, 49.4988,0x298, 1.76882e+12, 49.4978,0x299, 1.76882e+12, 49.4988,0x29a, 1.76882e+12, 49.4993,0x29b, 1.76882e+12, 49.5063,0x29c, 1.76882e+12, 49.5113,0x29d, 1.76882e+12, 49.5134,0x29e, 1.76882e+12, 49.5269,0x29f, 1.76882e+12, 49.5294,0x2a0, 1.76882e+12, 49.5258,0x2a1, 1.76882e+12, 49.5369,0x2a2, 1.76882e+12, 49.7352,0x2a3, 1.76882e+12, 49.7317,0x2a4, 1.76882e+12, 50.099,0x2a5, 1.76882e+12, 50.064,0x2a6, 1.76882e+12, 50.0286,0x2a7, 1.76882e+12, 49.9965,0x2a8, 1.76882e+12, 49.9625,0x2a9, 1.76882e+12, 49.9275,0x2aa, 1.76882e+12, 49.8945,0x2ab, 1.76882e+12, 49.862,0x2ac, 1.76882e+12, 49.829,0x2ad, 1.76882e+12, 48.4658,0x2ae, 1.76882e+12, 49.7625,0x2af, 1.76882e+12, 49.7275,0x2b0, 1.76882e+12, 49.7275,0x2b1, 1.76882e+12, 49.7375,0x53a, 1.76882e+12, 19.8314,
0x98, 1.76882e+12, 51.4481,0x9b, 0, 0,0x9c, 1.76882e+12, 51.4395,0x9d, 1.76882e+12, 51.4481,0x9f, 1.76882e+12, 51.448,0x280, 1.76882e+12, 49.7541,0x281, 1.76882e+12, 50.3692,0x282, 1.76882e+12, 50.3712,0x283, 1.76882e+12, 50.3682,0x284, 1.76882e+12, 50.3711,0x285, 1.76882e+12, 50.3701,0x286, 1.76882e+12, 50.3691,0x287, 1.76882e+12, 50.3671,0x288, 1.76882e+12, 52.0611,0x289, 1.76882e+12, 50.3576,0x28a, 1.76882e+12, 50.3221,0x28b, 1.76882e+12, 50.2892,0x28c, 1.76882e+12, 50.2537,0x28d, 1.76882e+12, 50.2147,0x28e, 1.76882e+12, 50.1786,0x28f, 1.76882e+12, 50.1641,0x290, 1.76882e+12, 50.1686,0x291, 1.76882e+12, 50.1676,0x292, 1.76882e+12, 50.1672,0x293, 1.76882e+12, 50.1692,0x294, 1.76882e+12, 50.1696,0x295, 1.76882e+12, 50.1671,0x296, 1.76882e+12, 50.1701,0x297, 1.76882e+12, 50.1702,0x298, 1.76882e+12, 50.1732,0x299, 1.76882e+12, 50.1722,0x29a, 1.76882e+12, 50.1691,0x29b, 1.76882e+12, 50.1661,0x29c, 1.76882e+12, 50.1627,0x29d, 1.76882e+12, 50.1596,0x29e, 1.76882e+12, 50.1626,0x29f, 1.76882e+12, 50.1766,0x2a0, 1.76882e+12, 50.1926,0x2a1, 1.76882e+12, 50.2051,0x2a2, 1.76882e+12, 50.2102,0x2a3, 1.76882e+12, 50.4125,0x2a4, 1.76882e+12, 50.4004,0x2a5, 1.76882e+12, 50.766,0x2a6, 1.76882e+12, 50.9588,0x2a7, 1.76882e+12, 51.1486,0x2a8, 1.76882e+12, 51.1826,0x2a9, 1.76882e+12, 51.2175,0x2aa, 1.76882e+12, 52.5847,0x2ab, 1.76882e+12, 52.6172,0x2ac, 1.76882e+12, 52.6722,0x2ad, 1.76882e+12, 52.7032,0x2ae, 1.76882e+12, 51.4146,0x2af, 1.76882e+12, 51.4495,0x2b0, 1.76882e+12, 51.4496,0x2b1, 1.76882e+12, 51.4395,0x53a, 1.76882e+12, 31.4072,
0x98, 1.76882e+12, 48.8156,0x9b, 0, 0,0x9c, 1.76882e+12, 48.8231,0x9d, 1.76882e+12, 48.8151,0x9f, 1.76882e+12, 48.8151,0x280, 1.76882e+12, 50.4608,0x281, 1.76882e+12, 49.7531,0x282, 1.76882e+12, 49.7551,0x283, 1.76882e+12, 49.7576,0x284, 1.76882e+12, 49.7632,0x285, 1.76882e+12, 49.7616,0x286, 1.76882e+12, 49.7701,0x287, 1.76882e+12, 49.7731,0x288, 1.76882e+12, 48.0786,0x289, 1.76882e+12, 49.4168,0x28a, 1.76882e+12, 49.4168,0x28b, 1.76882e+12, 49.4138,0x28c, 1.76882e+12, 49.4168,0x28d, 1.76882e+12, 49.4199,0x28e, 1.76882e+12, 49.4224,0x28f, 1.76882e+12, 49.4094,0x290, 1.76882e+12, 49.4034,0x291, 1.76882e+12, 49.4028,0x292, 1.76882e+12, 49.4044,0x293, 1.76882e+12, 49.4054,0x294, 1.76882e+12, 49.4034,0x295, 1.76882e+12, 49.4058,0x296, 1.76882e+12, 49.4089,0x297, 1.76882e+12, 49.4069,0x298, 1.76882e+12, 49.4053,0x299, 1.76882e+12, 49.4044,0x29a, 1.76882e+12, 49.4074,0x29b, 1.76882e+12, 49.4079,0x29c, 1.76882e+12, 49.4119,0x29d, 1.76882e+12, 49.4104,0x29e, 1.76882e+12, 49.4074,0x29f, 1.76882e+12, 49.4074,0x2a0, 1.76882e+12, 49.4084,0x2a1, 1.76882e+12, 49.4234,0x2a2, 1.76882e+12, 49.4674,0x2a3, 1.76882e+12, 49.4989,0x2a4, 1.76882e+12, 49.326,0x2a5, 1.76882e+12, 49.1522,0x2a6, 1.76882e+12, 48.9948,0x2a7, 1.76882e+12, 48.8371,0x2a8, 1.76882e+12, 48.8371,0x2a9, 1.76882e+12, 48.8371,0x2aa, 1.76882e+12, 47.503,0x2ab, 1.76882e+12, 47.503,0x2ac, 1.76882e+12, 47.4809,0x2ad, 1.76882e+12, 48.8151,0x2ae, 1.76882e+12, 48.8131,0x2af, 1.76882e+12, 48.8111,0x2b0, 1.76882e+12, 48.8231,0x2b1, 1.76882e+12, 48.8231,0x53a, 1.76882e+12, 19.6188,
0x98, 1.76882e+12, 49.6884,0x9b, 0, 0,0x9c, 1.76882e+12, 49.6844,0x9d, 1.76882e+12, 49.6844,0x9f, 1.76882e+12, 49.6859,0x280, 1.76882e+12, 49.4705,0x281, 1.76882e+12, 50.4613,0x282, 1.76882e+12, 50.4568,0x283, 1.76882e+12, 50.4567,0x284, 1.76882e+12, 50.4502,0x285, 1.76882e+12, 50.4507,0x286, 1.76882e+12, 50.4462,0x287, 1.76882e+12, 50.4432,0x288, 1.76882e+12, 52.1342,0x289, 1.76882e+12, 50.797,0x28a, 1.76882e+12, 50.7985,0x28b, 1.76882e+12, 50.805,0x28c, 1.76882e+12, 50.803,0x28d, 1.76882e+12, 50.8014,0x28e, 1.76882e+12, 50.8304,0x28f, 1.76882e+12, 50.856,0x290, 1.76882e+12, 50.857,0x291, 1.76882e+12, 50.8606,0x292, 1.76882e+12, 50.858,0x293, 1.76882e+12, 50.856,0x294, 1.76882e+12, 50.863,0x295, 1.76882e+12, 50.863,0x296, 1.76882e+12, 50.8565,0x297, 1.76882e+12, 50.8579,0x298, 1.76882e+12, 50.8552,0x299, 1.76882e+12, 50.8567,0x29a, 1.76882e+12, 50.8596,0x29b, 1.76882e+12, 50.8582,0x29c, 1.76882e+12, 50.8597,0x29d, 1.76882e+12, 50.8602,0x29e, 1.76882e+12, 50.8502,0x29f, 1.76882e+12, 50.8357,0x2a0, 1.76882e+12, 50.8267,0x2a1, 1.76882e+12, 50.7882,0x2a2, 1.76882e+12, 50.5428,0x2a3, 1.76882e+12, 50.3109,0x2a4, 1.76882e+12, 50.1177,0x2a5, 1.76882e+12, 49.9244,0x2a6, 1.76882e+12, 49.8929,0x2a7, 1.76882e+12, 49.8564,0x2a8, 1.76882e+12, 49.8199,0x2a9, 1.76882e+12, 49.7839,0x2aa, 1.76882e+12, 49.7509,0x2ab, 1.76882e+12, 49.7299,0x2ac, 1.76882e+12, 49.7025,0x2ad, 1.76882e+12, 48.3683,0x2ae, 1.76882e+12, 49.6944,0x2af, 1.76882e+12, 49.6944,0x2b0, 1.76882e+12, 49.6844,0x2b1, 1.76882e+12, 49.6844,0x53a, 1.76882e+12, 29.5697,
0x98, 1.76882e+12, 49.7578,0x9b, 0, 0,0x9c, 1.76882e+12, 49.7458,0x9d, 1.76882e+12, 49.7463,0x9f, 1.76882e+12, 49.7448,0x280, 1.76882e+12, 50.5087,0x281, 1.76882e+12, 49.4685,0x282, 1.76882e+12, 49.4629,0x283, 1.76882e+12, 49.4655,0x284, 1.76882e+12, 49.4625,0x285, 1.76882e+12, 49.4595,0x286, 1.76882e+12, 49.4635,0x287, 1.76882e+12, 49.4585,0x288, 1.76882e+12, 47.7675,0x289, 1.76882e+12, 49.1052,0x28a, 1.76882e+12, 49.1042,0x28b, 1.76882e+12, 49.1032,0x28c, 1.76882e+12, 49.1007,0x28d, 1.76882e+12, 49.1017,0x28e, 1.76882e+12, 49.0747,0x28f, 1.76882e+12, 49.0422,0x290, 1.76882e+12, 49.0087,0x291, 1.76882e+12, 48.9757,0x292, 1.76882e+12, 48.9606,0x293, 1.76882e+12, 48.9597,0x294, 1.76882e+12, 48.9537,0x295, 1.76882e+12, 48.9542,0x296, 1.76882e+12, 48.9577,0x297, 1.76882e+12, 48.9573,0x298, 1.76882e+12, 48.96,0x299, 1.76882e+12, 48.9615,0x29a, 1.76882e+12, 48.961,0x29b, 1.76882e+12, 48.965,0x29c, 1.76882e+12, 48.9599,0x29d, 1.76882e+12, 48.9604,0x29e, 1.76882e+12, 48.973,0x29f, 1.76882e+12, 48.987,0x2a0, 1.76882e+12, 48.9815,0x2a1, 1.76882e+12, 48.9875,0x2a2, 1.76882e+12, 49.1974,0x2a3, 1.76882e+12, 49.3943,0x2a4, 1.76882e+12, 49.557,0x2a5, 1.76882e+12, 49.7173,0x2a6, 1.76882e+12, 49.7148,0x2a7, 1.76882e+12, 49.7188,0x2a8, 1.76882e+12, 49.7218,0x2a9, 1.76882e+12, 49.7328,0x2aa, 1.76882e+12, 49.7333,0x2ab, 1.76882e+12, 49.7213,0x2ac, 1.76882e+12, 49.7218,0x2ad, 1.76882e+12, 49.7218,0x2ae, 1.76882e+12, 48.3897,0x2af, 1.76882e+12, 49.7218,0x2b0, 1.76882e+12, 49.7458,0x2b1, 1.76882e+12, 49.7458,0x53a, 1.76882e+12, 21.0093,
0x98, 1.76882e+12, 50.5092,0x9b, 0, 0,0x9c, 1.76882e+12, 50.5227,0x9d, 1.76882e+12, 50.5241,0x9f, 1.76882e+12, 50.5252,0x280, 1.76882e+12, 49.481,0x281, 1.76882e+12, 50.5132,0x282, 1.76882e+12, 50.5237,0x283, 1.76882e+12, 50.5207,0x284, 1.76882e+12, 50.5242,0x285, 1.76882e+12, 50.5307,0x286, 1.76882e+12, 50.5267,0x287, 1.76882e+12, 50.5352,0x288, 1.76882e+12, 52.2267,0x289, 1.76882e+12, 50.8825,0x28a, 1.76882e+12, 50.882,0x28b, 1.76882e+12, 50.8875,0x28c, 1.76882e+12, 50.9215,0x28d, 1.76882e+12, 50.9535,0x28e, 1.76882e+12, 50.9821,0x28f, 1.76882e+12, 51.0155,0x290, 1.76882e+12, 51.0485,0x291, 1.76882e+12, 51.0795,0x292, 1.76882e+12, 51.1015,0x293, 1.76882e+12, 51.1005,0x294, 1.76882e+12, 51.1045,0x295, 1.76882e+12, 51.102,0x296, 1.76882e+12, 51.1005,0x297, 1.76882e+12, 51.094,0x298, 1.76882e+12, 51.0945,0x299, 1.76882e+12, 51.093,0x29a, 1.76882e+12, 51.0885,0x29b, 1.76882e+12, 51.083,0x29c, 1.76882e+12, 51.083,0x29d, 1.76882e+12, 51.078,0x29e, 1.76882e+12, 51.0655,0x29f, 1.76882e+12, 51.0475,0x2a0, 1.76882e+12, 51.05,0x2a1, 1.76882e+12, 51.0445,0x2a2, 1.76882e+12, 50.8321,0x2a3, 1.76882e+12, 50.6317,0x2a4, 1.76882e+12, 50.468,0x2a5, 1.76882e+12, 50.3152,0x2a6, 1.76882e+12, 50.3491,0x2a7, 1.76882e+12, 50.3817,0x2a8, 1.76882e+12, 50.4152,0x2a9, 1.76882e+12, 50.4482,0x2aa, 1.76882e+12, 50.4807,0x2ab, 1.76882e+12, 50.5137,0x2ac, 1.76882e+12, 50.5407,0x2ad, 1.76882e+12, 51.8727,0x2ae, 1.76882e+12, 51.8728,0x2af, 1.76882e+12, 50.5407,0x2b0, 1.76882e+12, 50.5147,0x2b1, 1.76882e+12, 50.5227,0x53a, 1.76882e+12, 30.626,
0x98, 1.76882e+12, 49.6051,0x9b, 0, 0,0x9c, 1.76882e+12, 49.5931,0x9d, 1.76882e+12, 49.6051,0x9f, 1.76882e+12, 49.6046,0x280, 1.76882e+12, 50.4077,0x281, 1.76882e+12, 49.473,0x282, 1.76882e+12, 49.4725,0x283, 1.76882e+12, 49.4755,0x284, 1.76882e+12, 49.4755,0x285, 1.76882e+12, 49.469,0x286, 1.76882e+12, 49.472,0x287, 1.76882e+12, 49.4655,0x288, 1.76882e+12, 47.7725,0x289, 1.76882e+12, 49.1173,0x28a, 1.76882e+12, 49.1188,0x28b, 1.76882e+12, 49.1142,0x28c, 1.76882e+12, 49.0802,0x28d, 1.76882e+12, 49.0462,0x28e, 1.76882e+12, 49.0187,0x28f, 1.76882e+12, 48.9847,0x290, 1.76882e+12, 48.9532,0x291, 1.76882e+12, 48.9353,0x292, 1.76882e+12, 48.9313,0x293, 1.76882e+12, 48.9338,0x294, 1.76882e+12, 48.9313,0x295, 1.76882e+12, 48.9333,0x296, 1.76882e+12, 48.9323,0x297, 1.76882e+12, 48.9348,0x298, 1.76882e+12, 48.9337,0x299, 1.76882e+12, 48.9342,0x29a, 1.76882e+12, 48.9338,0x29b, 1.76882e+12, 48.9363,0x29c, 1.76882e+12, 48.9353,0x29d, 1.76882e+12, 48.9413,0x29e, 1.76882e+12, 48.9513,0x29f, 1.76882e+12, 48.9653,0x2a0, 1.76882e+12, 48.9628,0x2a1, 1.76882e+12, 48.9678,0x2a2, 1.76882e+12, 49.1797,0x2a3, 1.76882e+12, 49.378,0x2a4, 1.76882e+12, 49.5393,0x2a5, 1.76882e+12, 49.6911,0x2a6, 1.76882e+12, 49.6551,0x2a7, 1.76882e+12, 49.6191,0x2a8, 1.76882e+12, 49.5831,0x2a9, 1.76882e+12, 49.575,0x2aa, 1.76882e+12, 49.5751,0x2ab, 1.76882e+12, 49.5751,0x2ac, 1.76882e+12, 49.5751,0x2ad, 1.76882e+12, 48.243,0x2ae, 1.76882e+12, 49.5751,0x2af, 1.76882e+12, 49.6011,0x2b0, 1.76882e+12, 49.6011,0x2b1, 1.76882e+12, 49.5931,0x53a, 1.76882e+12, 18.0602,
0x98, 1.76882e+12, 50.3927,0x9b, 0, 0,0x9c, 1.76882e+12, 50.4057,0x9d, 1.76882e+12, 50.3917,0x9f, 1.76882e+12, 50.3922,0x280, 1.76882e+12, 49.8972,0x281, 1.76882e+12, 50.4147,0x282, 1.76882e+12, 50.4108,0x283, 1.76882e+12, 50.4097,0x284, 1.76882e+12, 50.4142,0x285, 1.76882e+12, 50.4217,0x286, 1.76882e+12, 50.4142,0x287, 1.76882e+12, 50.4158,0x288, 1.76882e+12, 52.1282,0x289, 1.76882e+12, 50.8215,0x28a, 1.76882e+12, 50.8515,0x28b, 1.76882e+12, 50.8885,0x28c, 1.76882e+12, 50.924,0x28d, 1.76882e+12, 50.961,0x28e, 1.76882e+12, 50.9895,0x28f, 1.76882e+12, 51.022,0x290, 1.76882e+12, 51.054,0x291, 1.76882e+12, 51.071,0x292, 1.76882e+12, 51.0744,0x293, 1.76882e+12, 51.0745,0x294, 1.76882e+12, 51.076,0x295, 1.76882e+12, 51.0759,0x296, 1.76882e+12, 51.0754,0x297, 1.76882e+12, 51.0824,0x298, 1.76882e+12, 51.083,0x299, 1.76882e+12, 51.0855,0x29a, 1.76882e+12, 51.091,0x29b, 1.76882e+12, 51.0929,0x29c, 1.76882e+12, 51.0984,0x29d, 1.76882e+12, 51.0964,0x29e, 1.76882e+12, 51.0824,0x29f, 1.76882e+12, 51.069,0x2a0, 1.76882e+12, 51.071,0x2a1, 1.76882e+12, 51.0654,0x2a2, 1.76882e+12, 50.8556,0x2a3, 1.76882e+12, 50.6587,0x2a4, 1.76882e+12, 50.501,0x2a5, 1.76882e+12, 50.3422,0x2a6, 1.76882e+12, 50.3437,0x2a7, 1.76882e+12, 50.3797,0x2a8, 1.76882e+12, 50.4157,0x2a9, 1.76882e+12, 50.4158,0x2aa, 1.76882e+12, 50.4157,0x2ab, 1.76882e+12, 50.4157,0x2ac, 1.76882e+12, 50.4157,0x2ad, 1.76882e+12, 51.7498,0x2ae, 1.76882e+12, 50.4177,0x2af, 1.76882e+12, 50.4057,0x2b0, 1.76882e+12, 50.4057,0x2b1, 1.76882e+12, 50.4057,0x53a, 1.76882e+12, 30.2355,
